id,pt_real,y_real,z_gluon,weight
1,30.601808618244032,1.1882171114246864,1.2629309283505676,7.568181160212914
2,33.87519026395778,0.18827741355489097,11.136440497756903,3.723827989131632
3,16.44138478189473,1.0352594987469026,3.519577639330767,8.334504315818865
4,6.650750074910413,0.19611961164942587,5.247460006112862,13.693786569022976
5,7.4707925690047094,-2.3128130372756424,0.03259984277133384,17.479417152760405
6,35.93369822920455,-1.4528307811344567,2.0794754324929046,4.8566502799886635
7,94.54567945314913,-0.3425806372976019,0.5085934249781582,0.9582996306612649
8,27.769484008680443,0.5662467995305377,8.228649697026292,6.577844507526938
9,23.05087272090508,1.4422336087954313,4.015263727432424,9.182535060936463
10,28.910886153805425,-0.24596400240957755,9.891899676717074,5.6563449720724766
11,36.57988716743494,1.0344212550308274,1.7081432858984018,4.643376230482773
12,7.9498762917600665,0.30634626438507806,0.5323691725573976,13.735535453825728
13,30.292046266034472,-0.9527198600554622,1.1754925822687063,6.353279705313761
14,82.77458380036585,1.0829484033839754,5.221123173529378,1.1110089062938295
15,5.631071560773436,-0.11717683365452328,2.3857893334717417,18.307792802314747
16,30.64951741380719,-0.8883267941981992,4.070360350837315,6.750721123826917
17,55.5170020394252,0.17596212134563577,0.16313377410069696,2.8951658101816573
18,9.348624992802241,-1.0675293863165956,1.1848360693432443,16.572173002666247
19,62.7132853953569,-0.8655555482235225,2.5178591567379542,2.6505963796222076
20,18.421865930208472,2.011339810576001,1.538608771402588,9.239821721466479
21,24.722843763321027,-0.15900552545730273,11.405237681443937,5.756853607801813
22,7.427727499512509,1.9818868868849417,30.033107162992387,5.759444681758168
23,2.8593159958668175,0.691482261622755,4.936866985822861,17.22488922382072
24,16.453746233509488,0.21090458647217075,0.3281767116074572,10.889780046521448
25,166.56827761854876,-3.926400111285049,9.858488622156097,0.04493315272025224
26,38.266407920191256,-0.7263801998814367,5.723967607470929,4.683596400935661
27,9.31113359365915,-0.4616331965805386,2.8525707429225293,13.08663501166047
28,92.25360875620346,-0.5649352929787528,10.431442256928557,0.5906508455229711
29,20.82960282764862,1.4354986291592142,10.221089022738525,6.531595168885048
30,30.56212281049675,2.984702208485138,4.694857681593116,5.317463583058432
31,43.12899391626156,-2.5255824078716187,3.7788768078803616,3.3510674558682583
32,11.753792494414975,-0.6379662067590182,0.09834456734910403,15.785077669902407
33,63.290065217355796,0.6312574741331992,0.2983528323603866,2.7646845744825885
34,88.09529873296732,-1.1203202560206669,0.4477281205120214,1.0394362201493326
35,2.151728903819165,0.17013822455017746,0.6870744152487938,18.014360512200753
36,23.942139976143814,-2.550259554437975,1.5398091445723032,9.827677677735355
37,16.50456316582334,0.4439585157004807,6.5453902645021085,8.166906492157167
38,11.20662476260827,1.8139458548635163,26.64321967795698,6.003206140629584
39,17.292945906138986,-0.7571914703269653,1.272508965021967,10.073674185215628
40,26.62444581463251,-0.0839599529891394,1.3075688930434537,7.000485450846806
41,2.2091729338356325,-0.7349566436572019,11.79154689640493,14.345624960924725
42,2.204789988891604,-0.7935994178128025,1.3590740258153018,18.960191918452452
43,7.232994407674249,2.366857490452064,4.2319940787065615,13.498441203000377
44,46.06046088275725,2.5949729298743587,8.238217646792389,2.867883474891804
45,3.0586833244002243,-1.4290679652626157,3.1464006869100682,17.7532472557527
46,33.5673166046934,0.6609752104659489,20.72772973552502,2.747771802936261
47,15.456119951344993,-1.5876142808800882,1.4294606029944341,9.980026920814904
48,17.85958051729928,2.526078493274005,2.739883279501856,9.173600913363057
49,8.622721087663537,1.4380653998072326,9.878980250603218,11.011487964922386
50,1.5573834139845575,-0.7525818853772142,36.19846793612559,6.445082898251491
51,104.2094204710393,2.608686019940856,0.9094749025762539,0.5981037691980244
52,7.214311077978003,-1.3010912131556942,2.5628047474442894,11.888612592044048
53,14.291427339415996,1.1725794838295749,7.664018928008184,9.447248190159934
54,16.497779596338535,-0.10854606453197072,15.769847894991237,8.173844097311774
55,24.34227175516926,-0.17154918939734914,1.7599143127649726,9.949238084998228
56,25.966523437249037,-0.8528616197285903,3.9065619479629965,8.121675778610571
57,1.7659282380408563,-1.531070016755003,9.577095045441547,11.825517876738033
58,97.15621485538102,-0.8948261081514208,0.41751387074730917,0.6763647559038882
59,27.118646946762357,-0.4973916412690673,0.638522660113446,9.166526900047165
60,8.479456767431607,-0.9794174802493736,4.513408204516922,13.589321055102953
61,16.301751440918245,-1.5781702390870533,13.644295389324762,6.498890494264331
62,37.78369871604244,-0.9156439570847772,1.3635466450117741,5.197847823229718
63,33.413930223231226,-0.4040993496912178,6.968901402426498,4.315113229529866
64,18.390486325400982,1.243767565773704,32.36184763797493,4.414997790393888
65,2.2824901652957097,0.27019218789126365,13.534707429299006,13.60302142005256
66,63.426019203782694,1.1461696588934034,2.306425442000164,1.9298158764700835
67,53.82696755626289,-0.5937552354932712,21.80448273108575,1.7065131776949198
68,0.23561604573637882,-1.9758779682201548,8.494191662273414,13.750661473555512
69,32.66479413737321,0.7469817271114205,0.6132606233789667,5.559205818472367
70,24.170913742395822,-0.30157576112663187,1.5896632941657667,8.82971720965524
71,37.93421789654771,0.6115172079015041,1.5325164385384842,5.341874650348943
72,70.72280059551314,2.03765113183263,9.35738183200079,1.1599365837540314
73,16.527341502237448,-0.021094802017588496,7.372770177698831,9.511066863520913
74,9.11252508633974,0.12465538121275713,6.759095764809447,12.026825871821341
75,16.742072787038957,0.5922124881819214,10.732455511672633,9.29696898840979
76,23.66268123651314,0.03602510467870807,8.996791936648027,6.955648492797577
77,4.808365055066203,0.8965166539353755,11.462257495791134,13.004832548339122
78,59.1343180172838,0.9244999617439629,11.459444336921731,1.680923386992787
79,8.611657637211769,2.084871682457891,10.776634910093357,10.08740466068186
80,29.079790782872042,1.5713889294290624,0.8394509879584838,8.645987114295247
81,59.986919668808554,2.7065486326186807,10.660677173326555,1.5372357586534893
82,40.018398465923205,-0.40767600762312195,2.01872395311421,5.774692287164944
83,48.62029573193074,1.79789399351793,1.5517227513670535,4.187655547774651
84,3.431890699096787,-2.063649601446226,10.285144280739159,14.476645214226856
85,7.5475916345178,0.6768343000583859,1.8205905019952022,16.3646662900099
86,7.747406584356592,-1.5222551110427482,0.11974467378140925,13.497882443404093
87,11.936604683517738,2.577772324700771,1.636447584751591,13.441494010372962
